[2025-11-27 23:35:40] Evento: impresion | ID: 3 | Ciudad: barranquilla | IP: 172.70.83.119 | OK.
[2025-11-27 23:36:06] Evento: impresion | ID: 3 | Ciudad: barranquilla | IP: 172.70.83.120 | OK.
[2025-11-27 23:37:11] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-27 23:37:56] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-27 23:38:06] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-27 23:42:51] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.119 | OK.
[2025-11-27 23:42:58] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.119 | OK.
[2025-11-27 23:44:17] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.111 | OK.
[2025-11-27 23:45:07] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-27 23:45:11] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-27 23:47:55] Evento: impresion | ID: 3 | Ciudad: pereira | IP: 172.70.54.254 | OK.
[2025-11-27 23:47:57] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.110 | OK.
[2025-11-27 23:48:08] Evento: impresion | ID: 3 | Ciudad: pereira | IP: 172.70.55.2 | OK.
[2025-11-27 23:48:56] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.70.254.210 | OK.
[2025-11-27 23:49:05] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.211 | OK.
[2025-11-27 23:49:29] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 104.23.248.111 | OK.
[2025-11-27 23:49:58] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 104.23.248.110 | OK.
[2025-11-27 23:51:46] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-27 23:51:50] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.119 | OK.
[2025-11-27 23:56:03] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.245.49 | OK.
[2025-11-28 00:01:10] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.210.153 | OK.
[2025-11-28 00:03:27] Evento: impresion | ID: 4 | Ciudad: cali | IP: 172.71.22.28 | OK.
[2025-11-28 00:09:06] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 00:09:15] Evento: impresion | ID: 3 | Ciudad: ibague | IP: 172.70.140.205 | OK.
[2025-11-28 00:12:55] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-28 00:13:07] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-28 00:13:19] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.70.83.119 | OK.
[2025-11-28 00:13:19] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.70.83.119 | OK.
[2025-11-28 00:17:47] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-28 00:18:17] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 00:18:20] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 00:18:21] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 00:22:04] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.210.153 | OK.
[2025-11-28 00:22:18] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.210.153 | OK.
[2025-11-28 00:22:20] Evento: impresion | ID: 4 | Ciudad: cali | IP: 172.68.12.85 | OK.
[2025-11-28 00:22:26] Evento: impresion | ID: 4 | Ciudad: cali | IP: 172.68.12.85 | OK.
[2025-11-28 00:22:31] Evento: impresion | ID: 4 | Ciudad: cali | IP: 172.68.12.85 | OK.
[2025-11-28 00:26:34] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.68.7.47 | OK.
[2025-11-28 00:26:41] Evento: impresion | ID: 4 | Ciudad: cali | IP: 104.23.248.110 | OK.
[2025-11-28 00:26:48] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.68.7.47 | OK.
[2025-11-28 00:26:50] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 00:27:10] Evento: impresion | ID: 4 | Ciudad: cali | IP: 104.23.248.110 | OK.
[2025-11-28 00:30:43] Evento: impresion | ID: 3 | Ciudad: ibague | IP: 172.70.83.119 | OK.
[2025-11-28 00:31:12] Evento: impresion | ID: 3 | Ciudad: cucuta | IP: 172.70.140.205 | OK.
[2025-11-28 00:33:17] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 00:33:41] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 00:33:41] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.47 | OK.
[2025-11-28 00:33:52] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.47 | OK.
[2025-11-28 00:33:58] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 00:35:02] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.111 | OK.
[2025-11-28 00:35:09] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.111 | OK.
[2025-11-28 00:35:24] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 00:35:33] Evento: impresion | ID: 3 | Ciudad: tunja | IP: 172.70.254.211 | OK.
[2025-11-28 00:35:34] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.110 | OK.
[2025-11-28 00:35:38] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 00:35:49] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.110 | OK.
[2025-11-28 00:35:53] Evento: impresion | ID: 3 | Ciudad: tunja | IP: 172.70.254.211 | OK.
[2025-11-28 00:35:59] Evento: impresion | ID: 3 | Ciudad: tunja | IP: 172.70.254.211 | OK.
[2025-11-28 00:36:09] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.210.153 | OK.
[2025-11-28 00:36:17] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-28 00:36:48] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.211 | OK.
[2025-11-28 00:37:48] Evento: impresion | ID: 3 | Ciudad: pasto | IP: 172.70.254.210 | OK.
[2025-11-28 00:40:30] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.211 | OK.
[2025-11-28 00:42:40] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-28 00:43:18] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 00:43:36] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 00:45:22] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 00:45:36] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 00:46:10] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 00:55:54] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.69.90.15 | OK.
[2025-11-28 00:56:47] Evento: impresion | ID: 3 | Ciudad: cartagena | IP: 172.71.22.28 | OK.
[2025-11-28 01:02:57] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 01:03:00] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.70.55.2 | OK.
[2025-11-28 01:03:14] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.70.55.2 | OK.
[2025-11-28 01:04:03] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 01:04:13] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.211 | OK.
[2025-11-28 01:07:31] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 01:07:49] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:07:51] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:09:06] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 01:11:31] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.86 | OK.
[2025-11-28 01:11:56] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.210 | OK.
[2025-11-28 01:12:33] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-28 01:13:02] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:13:20] Evento: impresion | ID: 3 | Ciudad: ibague | IP: 104.22.1.145 | OK.
[2025-11-28 01:14:06] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.86 | OK.
[2025-11-28 01:14:25] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.86 | OK.
[2025-11-28 01:14:43] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.87 | OK.
[2025-11-28 01:14:46] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.70.108 | OK.
[2025-11-28 01:16:31] Evento: impresion | ID: 3 | Ciudad: pasto | IP: 104.23.248.86 | OK.
[2025-11-28 01:18:04] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:19:48] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.68.7.46 | OK.
[2025-11-28 01:20:09] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.238.42 | OK.
[2025-11-28 01:20:13] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:20:13] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.238.42 | OK.
[2025-11-28 01:20:18] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:20:24] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 01:20:43] Evento: impresion | ID: 3 | Ciudad: pasto | IP: 172.70.254.210 | OK.
[2025-11-28 01:21:03] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.54.254 | OK.
[2025-11-28 01:23:42] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.47 | OK.
[2025-11-28 01:26:16] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 108.162.238.41 | OK.
[2025-11-28 01:29:20] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-28 01:32:02] Evento: impresion | ID: 3 | Ciudad: cucuta | IP: 104.23.248.86 | OK.
[2025-11-28 01:32:44] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 01:32:44] Evento: impresion | ID: 3 | Ciudad: cucuta | IP: 172.70.54.254 | OK.
[2025-11-28 01:32:56] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 01:32:57] Evento: click | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 01:33:52] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 104.23.248.86 | OK.
[2025-11-28 01:35:34] Evento: impresion | ID: 3 | Ciudad: cucuta | IP: 172.70.83.119 | OK.
[2025-11-28 01:35:41] Evento: impresion | ID: 3 | Ciudad: ibague | IP: 172.70.83.119 | OK.
[2025-11-28 01:35:44] Evento: impresion | ID: 3 | Ciudad: tunja | IP: 172.70.83.119 | OK.
[2025-11-28 01:48:10] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.69.90.15 | OK.
[2025-11-28 01:48:30] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.69.90.14 | OK.
[2025-11-28 01:49:36] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.140.204 | OK.
[2025-11-28 01:55:01] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-28 01:55:13] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.54.254 | OK.
[2025-11-28 01:55:44] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.68.12.85 | OK.
[2025-11-28 01:55:48] Evento: impresion | ID: 3 | Ciudad: armenia | IP: 172.68.70.108 | OK.
[2025-11-28 01:56:42] Evento: impresion | ID: 3 | Ciudad: santa-marta | IP: 172.70.54.254 | OK.
[2025-11-28 02:09:08] Evento: impresion | ID: 3 | Ciudad: pasto | IP: 172.68.12.85 | OK.
[2025-11-28 02:09:38] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.255.17 | OK.
[2025-11-28 02:10:25] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 104.23.248.42 | OK.
[2025-11-28 02:10:29] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 02:11:58] Evento: impresion | ID: 3 | Ciudad: pasto | IP: 104.23.248.42 | OK.
[2025-11-28 02:12:53] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.83.120 | OK.
[2025-11-28 02:15:18] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.70.254.211 | OK.
[2025-11-28 02:16:20] Evento: impresion | ID: 3 | Ciudad: medellin | IP: 172.68.12.84 | OK.
[2025-11-28 02:17:51] Evento: impresion | ID: 3 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 02:17:56] Evento: impresion | ID: 3 | Ciudad: bogota | IP: 172.70.55.2 | OK.
[2025-11-28 02:19:44] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.7.46 | OK.
[2025-11-28 02:21:19] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 02:21:44] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
[2025-11-28 02:22:12] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.85 | OK.
[2025-11-28 02:22:29] Evento: impresion | ID: 4 | Ciudad: bogota | IP: 172.68.12.84 | OK.
